COMPANY_ABBR_EN,STOCK_TYPE,LIST_BOARD,公司简称,股票代码,地区,DELIST_DATE,NUM,SEC_NAME_CN,AREA_NAME_DESC,FULL_NAME_IN_ENGLISH,SEC_NAME_FULL,STATE_CODE,B_STOCK_CODE,STATE_CODE_STOCK,LIST_DATE,CSRC_CODE,PRODUCT_STATUS,证监会行业,COMPANY_CODE,公司全称,上市日期,REG_PROVINCE,STATE_CODE_B_DESC,INVESTOR_PHONE,IS_VOTE_DIFF,STATUS_A,LEGAL_REPRESENTATIVE,SECURITY_ABBR_B_FULL,SEC_TYPE,PROFIT_FLAG,SMALL_CLASS_NAME,STATE_CODE_A_DESC,OTHER_CODE,CSRC_GREAT_CODE,OFFICE_ZIP,SECURITY_ABBR_A_CN,SECURITY_30_DESC,E_MAIL_ADDRESS,证监会大类行业,FOREIGN_LISTING_ADDRESS,FOREIGN_LISTING_DESC,CHANGEABLE_BOND_CODE,REG_CITY,B_LIST_DATE,OTHER_ABBR,NAME,英文全称,REG_ADDRESS,SECURITY_ABBR_B_CN,CHANGEABLE_BOND_ABBR,OFFICE_ADDRESS,TOTAL_DOMESTIC_VOL,A_LIMIT_VOL,TRADE_DATE,B_VOL,SPECIAL_VOL,TOTAL_UNLIMIT_VOL,A_UNLIMIT_VOL,CDR_VOL
TYZ,8,2,同益中,688722,北京市,-,559,同益中,北京市,BEIJING TONGYIZHONG NEW MATERIAL TECHNOLOGY CORPORATION,同益中新材料,2,-,4,20211019,C,   D  F  NY         ,制造业,688722,北京同益中新材料科技股份有限公司,20211019,110000,-,010-56710332,N,   D  F  NY         ,黄兴良                        ,-,科创A,Y,新材料,上市,-,28,101102,同益中,-,tyz@bjtyz.com,化学纤维制造业,-,-,-,110000,-,-,苏敏,BEIJING TONGYIZHONG NEW MATERIAL TECHNOLOGY CORPORATION,北京市经济技术开发区中和街16号901厂房,-,-,北京市通州区马驹桥镇景盛南二街17号,22466.67,56.15,20250902,0.00,-,22410.52,22410.52,0.00
LAPLACE,8,2,拉普拉斯,688726,广东省,-,560,拉普拉斯,广东省,"LAPLACE RENEWABLE ENERGY TECHNOLOGY CO., LTD.",拉普拉斯,2,-,4,20241029,C,   D  F  NY         ,制造业,688726,拉普拉斯新能源科技股份有限公司,20241029,440000,-,0755-89899959,N,   D  F  NY         ,林佳继                        ,-,科创A,Y,新能源,上市,-,38,518122,拉普拉斯,-,ir@laplace-tech.com,电气机械和器材制造业,-,-,-,440300,-,-,夏荣兵,"LAPLACE RENEWABLE ENERGY TECHNOLOGY CO., LTD.",广东省深圳市坪山区坑梓街道吉康路1号,-,-,深圳市坪山区坑梓街道惠北路1号开沃大厦A栋20楼,40532.62,36901.47,20250902,0.00,-,3631.15,3631.15,0.00
GCORE,8,2,格科微,688728,境外,-,561,格科微,境外,Galaxycore Inc.,格科微有限公司,2,-,4,20210818,C,   D  F  NY         ,制造业,688728,格科微有限公司,20210818,980000,-,021-51083755,N,   D  F  NY         ,赵立新                        ,-,科创A,Y,新一代信息技术,上市,-,39,201210,格科微,-,ir@gcoreinc.com,计算机、通信和其他电子设备制造业,-,-,-,980000,-,-,郭修贇,Galaxycore Inc.,"HarneysFiduciary(Cayman)Limited,4thFloor,HarbourPlace;103SouthChurchStreet;P.O.Box10240;GrandCaymanKY1-1002;GeorgeTown;CaymanIslands",-,-,上海市浦东新区盛夏路560号2幢11楼,260058.67,10169.95,20250902,0.00,-,249888.72,249888.72,0.00
BEST,8,2,屹唐股份,688729,北京市,-,562,屹唐股份,北京市,"BEIJING E-TOWN SEMICONDUCTOR TECHNOLOGY CO., LTD.",屹唐半导体股份,2,-,4,20250708,C,   D  F  NY         ,制造业,688729,北京屹唐半导体科技股份有限公司,20250708,110000,-,-,N,   D  F  NY         ,张文冬                        ,-,科创A,Y,新一代信息技术,上市,-,35,-,屹唐股份,-,-,专用设备制造业,-,-,-,110000,-,-,单一,"BEIJING E-TOWN SEMICONDUCTOR TECHNOLOGY CO., LTD.",北京市北京经济技术开发区瑞合西二路9号,-,-,北京市北京经济技术开发区瑞合西二路9号,295556.00,275577.23,20250902,0.00,-,19978.77,19978.77,0.00
ESTONE,8,2,壹石通,688733,安徽省,-,563,壹石通,安徽省,"Anhui Estone Materials Technology Co., Ltd.",壹石通,2,-,4,20210817,C,   D  F  NY         ,制造业,688733,安徽壹石通材料科技股份有限公司,20210817,340000,-,0552-8220 958,N,   D  F  NY         ,  蒋学鑫                      ,-,科创A,Y,节能环保,上市,-,39,233400,壹石通,-,IR@estonegroup.com,计算机、通信和其他电子设备制造业,-,-,-,340300,-,-,邵森,"Anhui Estone Materials Technology Co., Ltd.",安徽省蚌埠市怀远经济开发区金河路10号,-,-,安徽省蚌埠市怀远经济开发区金河路10号,19977.52,0.00,20250902,0.00,-,19977.52,19977.52,0.00
SINOTECH,8,2,中自科技,688737,四川省,-,564,中自科技,四川省,SINOTECH COMPANY LIMITED,中自科技,2,-,4,20211022,C,   D  F  NY         ,制造业,688737,中自科技股份有限公司,20211022,510000,-,028-62825917,N,   D  F  NY         ,陈启章                        ,-,科创A,Y,新材料,上市,-,26,611730,中自科技,-,zzq@sinocat.com.cn,化学原料和化学制品制造业,-,-,-,510100,-,-,龚文旭,SINOTECH COMPANY LIMITED,四川省成都市高新区古楠街88号,-,-,四川省成都市高新区古楠街88号,11956.45,0.00,20250902,0.00,-,11956.45,11956.45,0.00
CDBIO,8,2,成大生物,688739,辽宁省,-,565,成大生物,辽宁省,"LIAONING CHENGDA BIOTECHNOLOGY CO.,LTD.",成大生物,2,-,4,20211028,C,   D  F  NY         ,制造业,688739,辽宁成大生物股份有限公司,20211028,210000,-,024-8378 2632,N,   D  F  NY         ,李宁                          ,-,科创A,Y,生物医药,上市,-,27,110179,成大生物,-,lncdsw@cdbio.cn,医药制造业,-,-,-,210100,-,-,李业基,"LIAONING CHENGDA BIOTECHNOLOGY CO.,LTD.",辽宁省沈阳市浑南新区新放街1号,-,-,沈阳市浑南新区新放街1号,41645.00,0.00,20250902,0.00,-,41645.00,41645.00,0.00
XTJTTY,8,2,金天钛业,688750,湖南省,-,566,金天钛业,湖南省,"HUNAN XIANGTOU GOLDSKY TITANIUM INDUSTRY TECHNOLOGY CO., LTD.",湘投金天钛业,2,-,4,20241120,C,   D  F  NY         ,制造业,688750,湖南湘投金天钛业科技股份有限公司,20241120,430000,-,07367318996,N,   D  F  NY         ,李新罗                        ,-,科创A,Y,新材料,上市,-,32,415001,金天钛业,-,ir@xtjjty.com,有色金属冶炼和压延加工业,-,-,-,430700,-,-,朱丽萍,"HUNAN XIANGTOU GOLDSKY TITANIUM INDUSTRY TECHNOLOGY CO., LTD.",湖南省常德市经济技术开发区德山街道青山社区乾明路97号,-,-,湖南省常德经济技术开发区德山街道青山社区乾明路97号,46250.00,37925.00,20250902,0.00,-,8325.00,8325.00,0.00
HANBON SCI.& TECH.,8,2,汉邦科技,688755,江苏省,-,567,汉邦科技,江苏省,"JIANGSU HANBON SCIENCE AND TECHNOLOGY CO., LTD.",汉邦科技,2,-,4,20250516,C,   D  F  NY         ,制造业,688755,江苏汉邦科技股份有限公司,20250516,320000,-,0517-83706908 ,N,   D  F  NY         ,张大兵                        ,-,科创A,Y,高端装备,上市,-,35,223005,汉邦科技,-,IR@hanbon.com.cn,专用设备制造业,-,-,-,320800,-,-,汤业峰,"JIANGSU HANBON SCIENCE AND TECHNOLOGY CO., LTD.",江苏省淮安市淮安经济技术开发区新竹路10号;淮安经济技术开发区集贤路1-9号,-,-,淮安经济技术开发区新竹路10号；淮安经济技术开发区集贤路1-9号 ,8800.00,7145.93,20250902,0.00,-,1654.07,1654.07,0.00
WTECH NANO,8,2,胜科纳米,688757,江苏省,-,568,胜科纳米,江苏省,"WINTECH NANO (SUZHOU) CO.,LTD.",胜科纳米,2,-,4,20250325,M,   D  F  NY         ,科学研究和技术服务业,688757,胜科纳米(苏州)股份有限公司,20250325,320000,-,0512-62800006,N,   D  F  NY         ,李晓旻                        ,-,科创A,Y,新一代信息技术,上市,-,74,215123,胜科纳米,-,IR@wintech-nano.com,专业技术服务业,-,-,-,320500,-,-,周秋月,"WINTECH NANO (SUZHOU) CO.,LTD.",江苏省苏州市中国(江苏)自由贸易试验区苏州片区苏州工业园区金鸡湖大道99号苏州纳米城西北区09栋507室,-,-,中国（江苏）自由贸易试验区苏州片区苏州工业园区金鸡湖大道99号苏州纳米城西北区09栋507室,40331.15,37073.68,20250902,0.00,-,3257.47,3257.47,0.00
SEPAX TECHNOLOGIES,8,2,赛分科技,688758,江苏省,-,569,赛分科技,江苏省,"SUZHOU SEPAX TECHNOLOGIES CO., LTD.",赛分科技,2,-,4,20250110,C,   D  F  NY         ,制造业,688758,苏州赛分科技股份有限公司,20250110,320000,-,0512-69369067,N,   D  F  NY         ,黄学英                        ,-,科创A,Y,新材料,上市,-,26,215125,赛分科技,-,ir@sepax-tech.com.cn,化学原料和化学制品制造业,-,-,-,320500,-,-,王中蕾,"SUZHOU SEPAX TECHNOLOGIES CO., LTD.",江苏省苏州市中国(江苏)自由贸易试验区苏州片区苏州工业园区集贤街11号,-,-,中国（江苏）自由贸易试验区苏州片区苏州工业园区集贤街11号,41646.41,37398.47,20250902,0.00,-,4247.93,4247.93,0.00
PUYA SEMICONDUCTOR,8,2,普冉股份,688766,上海市,-,570,普冉股份,上海市,"Puya Semiconductor (Shanghai) Co., Ltd.",普冉半导体,2,-,4,20210823,C,   D  F  NY         ,制造业,688766,普冉半导体(上海)股份有限公司,20210823,310000,-,021-60791797,N,   D  F  NY         ,王楠                          ,-,科创A,Y,新一代信息技术,上市,-,39,201203,普冉股份,-,ir@puyasemi.com,计算机、通信和其他电子设备制造业,-,-,-,310000,-,-,钱佳美,"Puya Semiconductor (Shanghai) Co., Ltd.",中国(上海)自由贸易试验区申江路5005弄1号9层整层(实际楼层8楼),-,-,中国（上海）自由贸易试验区申江路5005弄1号楼9层,14804.91,0.00,20250902,0.00,-,14804.91,14804.91,0.00
BIOTEST,8,2,博拓生物,688767,浙江省,-,571,博拓生物,浙江省,"Jiangsu GDK Biological Technology Co., Ltd.",杭州博拓生物科技,2,-,4,20210908,C,   D  F  NY         ,制造业,688767,杭州博拓生物科技股份有限公司,20210908,330000,-,0571-89058091,N,   D  F  NY         ,陈音龙                        ,-,科创A,Y,生物医药,上市,-,27,311121,博拓生物,-,ir.secretary@biotests.com.cn,医药制造业,-,-,-,330100,-,-,费其俊,"Jiangsu GDK Biological Technology Co., Ltd.",浙江省杭州市余杭区中泰街道富泰路17号,-,-,杭州市余杭区中泰街道富泰路17号,14933.33,0.00,20250902,0.00,-,14933.33,14933.33,0.00
RONDS,8,2,容知日新,688768,安徽省,-,572,容知日新,安徽省,Anhui Ronds Science&Technology Incorporated Company,容知日新,2,-,4,20210726,C,   D  F  NY         ,制造业,688768,安徽容知日新科技股份有限公司,20210726,340000,-,65332331,N,   D  F  NY         ,聂卫华                        ,-,科创A,Y,高端装备,上市,-,40,230088,容知日新,-,ronds_@ronds.com.cn,仪器仪表制造业,-,-,-,340100,-,-,孔凯,Anhui Ronds Science&Technology Incorporated Company,安徽省合肥市高新区生物医药园支路59号,-,-,合肥市高新区生物医药园支路59号,8798.87,72.52,20250902,0.00,-,8726.35,8726.35,0.00
ZHUHAI COSMX,8,2,珠海冠宇,688772,广东省,-,573,珠海冠宇,广东省,"ZHUHAI COSMX BATTERY CO., LTD.",珠海冠宇电池,2,-,4,20211015,C,   D  F  NY         ,制造业,688772,珠海冠宇电池股份有限公司,20211015,440000,-,0756-6321988,N,   D  F  NY         ,徐延铭                        ,-,科创A,Y,节能环保,上市,118024,38,519180,珠海冠宇,-,investor@cosmx.com,电气机械和器材制造业,-,-,118024,440400,-,冠宇转债,刘宗坤,"ZHUHAI COSMX BATTERY CO., LTD.",广东省珠海市斗门区井岸镇珠峰大道209号(A厂房首层南区),-,冠宇转债,珠海市斗门区井岸镇珠峰大道209号（A厂房首层南区）,113206.89,0.00,20250902,0.00,-,113206.89,113206.89,0.00
ARASHI VISION,8,2,影石创新,688775,广东省,-,574,影石创新,广东省,ARASHI VISION INC.,影石创新,2,-,4,20250611,C,   D  F  NY         ,制造业,688775,影石创新科技股份有限公司,20250611,440000,-,0755-23312934,N,   D  F  NY         ,刘靖康                        ,-,科创A,Y,新一代信息技术,上市,-,39,518101,影石创新,-,legal@insta360.com,计算机、通信和其他电子设备制造业,-,-,-,440300,-,-,厉扬,ARASHI VISION INC.,"广东省深圳市宝安区新安街道海旺社区兴业路1100号金利通金融中心大厦2栋1101,1102,1103",-,-,深圳市宝安区新安街道兴业路1100号前海人寿金融中心T125,40100.00,37049.84,20250902,0.00,-,3050.16,3050.16,0.00
GGECO,8,2,国光电气,688776,四川省,-,575,国光电气,四川省,"CHENGDU GUOGUANG ELECTRONICS COMPANY,LTD",国光电气,2,-,4,20210831,C,   D  F  NY         ,制造业,688776,成都国光电气股份有限公司,20210831,510000,-,028-84370107,N,   D  F  NY         ,李泞                          ,-,科创A,Y,高端装备,上市,-,39,610000,国光电气,-,tzzgx@chinaguoguang.com,计算机、通信和其他电子设备制造业,-,-,-,510100,-,-,王尚博,"CHENGDU GUOGUANG ELECTRONICS COMPANY,LTD",四川省成都市经济技术开发区(龙泉驿区)星光西路117号,-,-,成都经济技术开发区（龙泉驿区）星光西路117号,10838.34,0.00,20250902,0.00,-,10838.34,10838.34,0.00
SUPCON,8,2,中控技术,688777,浙江省,-,576,中控技术,浙江省,"SUPCON TECHNOLOGY CO., LTD.",中控技术,2,-,4,20201124,I,   D  F  NY         ,信息传输、软件和信息技术服务业,688777,中控技术股份有限公司,20201124,330000,-,0571-86667525,N,   D  F  NY         ,CUI SHAN                      ,-,科创A,Y,新一代信息技术,上市,-,65,310053,中控技术,否,ir@supcon.com,软件和信息技术服务业,-,-,-,330100,-,-,房永生,"SUPCON TECHNOLOGY CO., LTD.",浙江省杭州市滨江区六和路309号,-,-,浙江省杭州市滨江区六和路309号中控科技园证券部,79118.95,796.78,20250902,0.00,-,78322.18,78322.18,0.00
XWXN,8,2,厦钨新能,688778,福建省,-,577,厦钨新能,福建省,"XTC New Energy Materials(Xiamen) Co.,Ltd.",厦钨新能源,2,-,4,20210805,C,   D  F  NY         ,制造业,688778,厦门厦钨新能源材料股份有限公司,20210805,350000,-,0592-3357677,N,   D  F  NY         ,杨金洪                        ,-,科创A,Y,节能环保,上市,-,39,361026,厦钨新能,-,xwxn@cxtc.com,计算机、通信和其他电子设备制造业,-,-,-,350200,-,-,陈康晟,"XTC New Energy Materials(Xiamen) Co.,Ltd.",福建省厦门市自由贸易试验区厦门片区柯井社300号之一,-,-,中国(福建)自由贸易试验区厦门片区柯井社300号之一,50469.11,0.00,20250902,0.00,-,50469.11,50469.11,0.00
MINMETALS NEW ENERGY,8,2,五矿新能,688779,湖南省,-,578,五矿新能,湖南省,"MINMETALS NEW ENERGY MATERIALS(HUNAN)CO.,LTD.",五矿新能,2,-,4,20210811,C,   D  F  NY         ,制造业,688779,五矿新能源材料(湖南)股份有限公司,20210811,430000,-,0731-88998117,N,   D  F  NY         ,胡柳泉                        ,-,科创A,Y,节能环保,上市,118022,39,410205,五矿新能,-,cylico@minmetals.com,计算机、通信和其他电子设备制造业,-,-,118022,430100,-,锂科转债,曾科,"MINMETALS NEW ENERGY MATERIALS(HUNAN)CO.,LTD.",湖南省长沙市岳麓区沿高路61号,-,锂科转债,长沙市岳麓区沿高路61号,192921.92,0.00,20250902,0.00,-,192921.92,192921.92,0.00
UNIFINE,8,2,悦安新材,688786,江西省,-,579,悦安新材,江西省,"Jiangxi Yuean Advanced Materials Co.,Ltd.",悦安新材,2,-,4,20210826,C,   D  F  NY         ,制造业,688786,江西悦安新材料股份有限公司,20210826,360000,-,0797-8705008,N,   D  F  NY         ,李上奎                        ,-,科创A,Y,新材料,上市,-,33,341500,悦安新材,-,stock@yueanmetal.com,金属制品业,-,-,-,360700,-,-,张阳,"Jiangxi Yuean Advanced Materials Co.,Ltd.",江西省赣州市大余县新世纪工业城,-,-,江西省赣州市大余县新华工业园,14380.00,0.00,20250902,0.00,-,14380.00,14380.00,0.00
HAITIANRUISHENG,8,2,海天瑞声,688787,北京市,-,580,海天瑞声,北京市,Beijing Haitian Ruisheng Science Technology Ltd.,海天瑞声,2,-,4,20210813,I,   D  F  NY         ,信息传输、软件和信息技术服务业,688787,北京海天瑞声科技股份有限公司,20210813,110000,-,010-62660772,N,   D  F  NY         ,贺琳                          ,-,科创A,Y,新一代信息技术,上市,-,65,100098,海天瑞声,-,ir@haitianruisheng.com,软件和信息技术服务业,-,-,-,110000,-,-,张哲,Beijing Haitian Ruisheng Science Technology Ltd.,北京市海淀区知春路68号院1号楼4层401,-,-,北京市海淀区知春路68号院1号楼4层401,6032.52,0.00,20250902,0.00,-,6032.52,6032.52,0.00
CONSYS,8,2,科思科技,688788,广东省,-,581,科思科技,广东省,"Shenzhen Consys Science&Technology Co., Ltd.",科思科技,2,-,4,20201022,C,   D  F  NY         ,制造业,688788,深圳市科思科技股份有限公司,20201022,440000,-,0755-86111131-8858,N,   D  F  NY         ,刘宗林                        ,-,科创A,Y,新一代信息技术,上市,-,39,518057,科思科技,-,securities@consys.com.cn,计算机、通信和其他电子设备制造业,-,-,-,440300,-,-,陈晨,"Shenzhen Consys Science&Technology Co., Ltd.","广东省深圳市南山区粤海街道高新区社区科苑南路3156号深圳湾创新科技中心2栋A座2301,2302,2303,2304",-,-,深圳市南山区粤海街道高新区社区科苑南路3156号深圳湾创新科技中心2栋A座2301、2302、230,15707.44,0.00,20250902,0.00,-,15707.44,15707.44,0.00
HONGHUA DIGITAL TECHNOLOGY,8,2,宏华数科,688789,浙江省,-,582,宏华数科,浙江省,Hangzhou Honghua Digital Technology Stock Company LTD.,杭州宏华数码科技,2,-,4,20210708,C,   D  F  NY         ,制造业,688789,杭州宏华数码科技股份有限公司,20210708,330000,-,0571-86732193,N,   D  F  NY         ,金小团                        ,-,科创A,Y,高端装备,上市,-,35,310052,宏华数科,-,honghua01@atexco.cn,专用设备制造业,-,-,-,330100,-,-,俞建利,Hangzhou Honghua Digital Technology Stock Company LTD.,浙江省杭州市滨江区滨盛路3911号,-,-,杭州市滨江区滨盛路3911号,17945.13,0.00,20250902,0.00,-,17945.13,17945.13,0.00
BREO,8,2,倍轻松,688793,广东省,-,583,倍轻松,广东省,"Shenzhen Breo Technology Co.,Ltd",倍轻松科技,2,-,4,20210715,C,   D  F  NY         ,制造业,688793,深圳市倍轻松科技股份有限公司,20210715,440000,-,0755-82073336-8184,N,   D  F  NY         ,马学军                        ,-,科创A,Y,高端装备,上市,-,38,518100,倍轻松,-,ir@breo.com,电气机械和器材制造业,-,-,-,440300,-,-,邓玲玲,"Shenzhen Breo Technology Co.,Ltd",广东省深圳市福田区华强北街道深南中路2018号兴华大厦东栋十层整层1071室,-,-,深圳市南山区创业路1777号海信南方大厦19楼,8594.54,0.00,20250902,0.00,-,8594.54,8594.54,0.00
AWINIC,8,2,艾为电子,688798,上海市,-,584,艾为电子,上海市,"SHANGHAI AWINIC TECHNOLOGY CO.,LTD.",艾为电子,2,-,4,20210816,C,   D  F  NY         ,制造业,688798,上海艾为电子技术股份有限公司,20210816,310000,-,02152968068,N,   D  F  NY         ,孙洪军                        ,-,科创A,Y,新一代信息技术,上市,-,39,200199,艾为电子,-,securities@awinic.com,计算机、通信和其他电子设备制造业,-,-,-,310000,-,-,余美伊,"SHANGHAI AWINIC TECHNOLOGY CO.,LTD.",上海市闵行区秀文路908弄2号1201室,-,-,上海市闵行区秀文路908号B座15层,23312.86,9738.54,20250902,0.00,-,13574.32,13574.32,0.00
HWCPHARM,8,2,华纳药厂,688799,湖南省,-,585,华纳药厂,湖南省,"Hunan Warrant Pharmaceutical Co., Ltd.",华纳大药厂,2,-,4,20210713,C,   D  F  NY         ,制造业,688799,湖南华纳大药厂股份有限公司,20210713,430000,-,19118822856,N,   D  F  NY         ,黄本东                        ,-,科创A,Y,生物医药,上市,-,27,410006,华纳药厂,-,hnddm@warrant.com.cn,医药制造业,-,-,-,430100,-,-,乔桥,"Hunan Warrant Pharmaceutical Co., Ltd.",湖南省长沙市浏阳生物医药园区,-,-,湖南省长沙市岳麓区麓天路28号C7栋,13132.00,0.00,20250902,0.00,-,13132.00,13132.00,0.00
RECODEAL,8,2,瑞可达,688800,江苏省,-,586,瑞可达,江苏省,"SUZHOU RECODEAL INTERCONNECT SYSTEM CO.,LTD",瑞可达连接系统,2,-,4,20210722,C,   D  F  NY         ,制造业,688800,苏州瑞可达连接系统股份有限公司,20210722,320000,-,0512-89188688,N,   D  F  NY         , 吴世均                       ,-,科创A,Y,新一代信息技术,上市,-,39,215124,瑞可达,-,stock@recodeal.com,计算机、通信和其他电子设备制造业,-,-,-,320500,-,-,马剑,"SUZHOU RECODEAL INTERCONNECT SYSTEM CO.,LTD",江苏省苏州市吴中区吴淞江科技产业园淞葭路998号,-,-,苏州市吴中区吴淞江科技产业园淞葭路998号,20567.43,0.00,20250902,0.00,-,20567.43,20567.43,0.00
